scode,sname,trademarket,reportdate,frdate,fcdate,scdate,tcdate,radate,securitytypecode,trademarketcode
300652,雷迪克,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300700,岱勒新材,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,2018-08-21T00:00:00,-,-,2018-08-21T00:00:00,058001001,069001002002
603387,基蛋生物,上交所主板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001001001
603063,禾望电气,上交所主板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001001001
603938,三孚股份,上交所主板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001001001
603042,华脉科技,上交所主板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001001001
300622,博士眼镜,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300621,维业股份,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300625,三雄极光,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300695,兆丰股份,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300636,同和药业,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300663,科蓝软件,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300675,建科院,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
002872,天圣制药,深交所中小板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002003
603926,铁流股份,上交所主板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001001001
603127,昭衍新药,上交所主板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001001001
603229,奥翔药业,上交所主板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001001001
300629,新劲刚,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
603041,美思德,上交所主板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001001001
002906,华阳集团,深交所中小板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002003
603179,新泉股份,上交所主板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001001001
603768,常青股份,上交所主板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001001001
600996,贵广网络,上交所主板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001001001
300592,华凯创意,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
603908,牧高笛,上交所主板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001001001
300597,吉大通信,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
601228,广州港,上交所主板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001001001
300578,会畅通讯,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300580,贝斯特,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,2018-08-21T00:00:00,-,-,2018-08-21T00:00:00,058001001,069001002002
300619,金银河,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
601375,中原证券,上交所主板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001001001
002841,视源股份,深交所中小板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002003
601881,中国银河,上交所主板,2018-06-30T00:00:00,2018-08-30T00:00:00,2018-08-31T00:00:00,-,-,2018-08-31T00:00:00,058001001,069001001001
300413,芒果超媒,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
603323,吴江银行,上交所主板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001001001
300550,和仁科技,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
603716,塞力斯,上交所主板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001001001
300459,金科文化,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-28T00:00:00,058001001,069001002002
300551,古鳌科技,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
603098,森特股份,上交所主板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001001001
300493,润欣科技,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300427,红相股份,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,2018-08-24T00:00:00,-,-,2018-08-24T00:00:00,058001001,069001002002
300446,乐凯新材,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,2018-08-23T00:00:00,-,-,2018-08-23T00:00:00,058001001,069001002002
300539,横河模具,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300426,唐德影视,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300488,恒锋工具,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300543,朗科智能,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-29T00:00:00,058001001,069001002002
603043,广州酒家,上交所主板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001001001
300542,新晨科技,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300509,新美星,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300586,美联新材,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
601127,小康股份,上交所主板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001001001
603602,纵横通信,上交所主板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001001001
603859,能科股份,上交所主板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001001001
300431,暴风集团,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300468,四方精创,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
002803,吉宏股份,深交所中小板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002003
002823,凯中精密,深交所中小板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002003
300516,久之洋,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300420,五洋停车,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,2018-08-27T00:00:00,-,-,2018-08-27T00:00:00,058001001,069001002002
601611,中国核建,上交所主板,2018-06-30T00:00:00,2018-08-30T00:00:00,2018-08-21T00:00:00,2018-08-29T00:00:00,-,2018-08-29T00:00:00,058001001,069001001001
603367,辰欣药业,上交所主板,2018-06-30T00:00:00,2018-08-30T00:00:00,2018-08-23T00:00:00,-,-,2018-08-23T00:00:00,058001001,069001001001
300506,名家汇,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,2018-08-25T00:00:00,-,-,2018-08-25T00:00:00,058001001,069001002002
300518,盛讯达,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300533,冰川网络,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
603825,华扬联众,上交所主板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001001001
300460,惠伦晶体,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
002753,永东股份,深交所中小板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002003
300433,蓝思科技,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300392,腾信股份,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300512,中亚股份,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300462,华铭智能,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
002789,建艺集团,深交所中小板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002003
300444,双杰电气,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
600939,重庆建工,上交所主板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001001001
300526,中潜股份,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300555,路通视信,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
603090,宏盛股份,上交所主板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001001001
300547,川环科技,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,2018-07-25T00:00:00,-,-,2018-07-25T00:00:00,058001001,069001002002
300432,富临精工,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
603618,杭电股份,上交所主板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001001001
002760,凤形股份,深交所中小板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002003
300489,中飞股份,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300465,高伟达,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
002755,东方新星,深交所中小板,2018-06-30T00:00:00,2018-08-30T00:00:00,2018-08-15T00:00:00,-,-,2018-08-15T00:00:00,058001001,069001002003
300429,强力新材,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300407,凯发电气,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
603901,永创智能,上交所主板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001001001
002780,三夫户外,深交所中小板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002003
603798,康普顿,上交所主板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001001001
300441,鲍斯股份,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,2018-08-28T00:00:00,-,-,2018-08-28T00:00:00,058001001,069001002002
300406,九强生物,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300511,雪榕生物,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300449,汉邦高科,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
002732,燕塘乳业,深交所中小板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002003
300417,南华仪器,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-29T00:00:00,058001001,069001002002
603698,航天工程,上交所主板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001001001
601198,东兴证券,上交所主板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001001001
300411,金盾股份,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300505,川金诺,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,2018-08-17T00:00:00,-,-,2018-08-17T00:00:00,058001001,069001002002
603788,宁波高发,上交所主板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001001001
002779,中坚科技,深交所中小板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002003
300438,鹏辉能源,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300475,聚隆科技,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
603117,万林股份,上交所主板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001001001
300491,通合科技,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300527,中国应急,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
002701,奥瑞金,深交所中小板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002003
300356,光一科技,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,2018-08-28T00:00:00,-,-,2018-08-28T00:00:00,058001001,069001002002
601326,秦港股份,上交所主板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001001001
300355,蒙草生态,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,2018-08-28T00:00:00,-,-,2018-08-28T00:00:00,058001001,069001002002
002743,富煌钢构,深交所中小板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002003
300370,安控科技,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300367,东方网力,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300362,天翔环境,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
603308,应流股份,上交所主板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001001001
603699,纽威股份,上交所主板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001001001
603126,中材节能,上交所主板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001001001
300477,合纵科技,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300382,斯莱克,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
002792,通宇通讯,深交所中小板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002003
603729,龙韵股份,上交所主板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001001001
300483,沃施股份,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
002769,普路通,深交所中小板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002003
603197,保隆科技,上交所主板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001001001
002734,利民股份,深交所中小板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002003
300352,北信源,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300350,华鹏飞,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
601038,一拖股份,上交所主板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001001001
300345,红宇新材,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300343,联创互联,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300340,科恒股份,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300336,新文化,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300317,珈伟股份,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300306,远方信息,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300300,汉鼎宇佑,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300302,同有科技,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300297,蓝盾股份,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300280,紫天科技,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300291,华录百纳,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300275,梅安森,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300273,和佳股份,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300241,瑞丰光电,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,2018-08-10T00:00:00,-,-,2018-08-10T00:00:00,058001001,069001002002
601928,凤凰传媒,上交所主板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001001001
300141,和顺电气,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300253,卫宁健康,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300063,天龙集团,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,2018-08-31T00:00:00,-,-,2018-08-31T00:00:00,058001001,069001002002
300010,立思辰,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300093,金刚玻璃,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
300062,中能电气,深交所创业板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002002
002142,宁波银行,深交所中小板,2018-06-30T00:00:00,2018-08-30T00:00:00,2018-08-22T00:00:00,-,-,2018-08-22T00:00:00,058001001,069001002003
601169,北京银行,上交所主板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001001001
000034,神州数码,深交所主板,2018-06-30T00:00:00,2018-08-30T00:00:00,-,-,-,2018-08-30T00:00:00,058001001,069001002001
