scode,hycode,companycode,sname,publishname,reporttimetypecode,combinetypecode,dataajusttype,mkt,noticedate,reportdate,parentnetprofit,totaloperatereve,totaloperateexp,totaloperateexp_tb,operateexp,operateexp_tb,saleexp,manageexp,financeexp,operateprofit,sumprofit,incometax,operatereve,intnreve,intnreve_tb,commnreve,commnreve_tb,operatetax,operatemanageexp,commreve_commexp,intreve_intexp,premiumearned,premiumearned_tb,investincome,surrenderpremium,indemnityexp,tystz,yltz,sjltz,kcfjcxsyjlr,sjlktz,eutime,yyzc
300042,016014,80133638,朗科科技,电子信息,002,001,2,cyb,2018-08-25T00:00:00,2018-06-30T00:00:00,27137979.94,404940449.32,384463944.75,-0.180138882878486,351623780.06,-0.209158015865933,10579542.43,19707167.37,-328661.58,33809080.51,33753897.98,6615918.04,-,-,-,-,-,1623039.7,-,-,-,-,-,-,-,-,-0.170199,0.29083,0.189177,17636346.64,-0.0059537286,2018/8/24 16:30:02,351623780.06
600278,016037,10000225,东方创业,国际贸易,002,001,2,shzb,2018-08-25T00:00:00,2018-06-30T00:00:00,71690232.64,8435519674.92,8373135397.56,0.142527920737256,8004238803.25,0.150184040386964,246103988.77,113278454.56,-1425706.57,117158862.7,117987244.39,28946530.64,-,-,-,-,-,6216609.16,-,-,-,-,-,-,-,-,0.142496,-0.139904,-0.101911,38150747.54,0.1437131842,2018/8/24 16:15:33,8004238803.25
603986,016057,80357731,兆易创新,软件服务,002,001,2,shzb,2018-08-25T00:00:00,2018-06-30T00:00:00,235056281.84,1106522162.37,866242643.49,0.153031832475355,687440554.45,0.138744950610488,36173815.54,134270968.15,-3125951.56,248210546.55,256880799.43,22051253.27,-,-,-,-,-,5050282.79,-,-,-,-,-,-,-,-,0.178785,0.240207,0.309912,219471624.07,0.3852408426,2018/8/24 16:51:01,687440554.45
000716,016012,10001032,黑芝麻,食品饮料,002,001,2,szzb,2018-08-25T00:00:00,2018-06-30T00:00:00,16555888.93,1351008801.43,1338668335.0,0.476341016437666,990149243.79,0.468008509909693,207013781.02,87617118.88,40893337.95,12236874.59,15138400.09,3522542.84,-,-,-,-,-,8160865.7,-,-,-,-,-,-,-,-,0.449,-0.608375,-0.39975,12204114.29,-0.4996773741,2018/8/24 19:16:30,990149243.79
600233,016003,10000190,圆通速递,交运物流,002,001,2,shzb,2018-08-25T00:00:00,2018-06-30T00:00:00,801506357.57,12066287438.76,11050453124.16,0.475717337406517,10485264618.17,0.46326387075695,21908791.95,505812638.52,-8017384.79,1057625476.0,1094882308.71,284177296.48,-,-,-,-,-,34753608.79,-,-,-,-,-,-,-,-,0.46951,0.23032,0.156949,769463985.56,0.2026241084,2018/8/24 18:08:57,10485264618.17
000909,016042,10001173,数源科技,综合行业,002,001,2,szzb,2018-08-25T00:00:00,2018-06-30T00:00:00,20034596.77,1019854906.74,971254790.95,0.152327369629524,878910289.18,0.14446907494696,9135210.27,26495215.45,33701861.49,48442106.11,48276229.05,12348565.32,-,-,-,-,-,23608439.63,-,-,-,-,-,-,-,-,0.136094,-0.245059,0.023767,17293289.22,0.3090382695,2018/8/24 17:47:59,878910289.18
000008,016008,10000597,神州高铁,交运设备,002,001,2,szzb,2018-08-25T00:00:00,2018-06-30T00:00:00,61380173.14,730004256.89,713473602.36,0.30307932007987,356852059.58,0.168449867593816,95176627.01,229233716.52,23803057.01,85757606.06,86924894.99,22428602.06,-,-,-,-,-,8442301.51,-,-,-,-,-,-,-,-,0.284217,0.412092,0.101397,50383224.98,0.269136943,2018/8/24 20:36:01,356852059.58
000509,016037,10000851,华塑控股,国际贸易,002,001,2,szzb,2018-08-25T00:00:00,2018-06-30T00:00:00,-4227504.52,1175463796.5,1195124999.25,0.632969848993199,1167146637.93,0.618342299385672,708086.62,21026239.69,-56332.08,418143.44,-3402623.16,585441.94,-,-,-,-,-,392044.38,-,-,-,-,-,-,-,-,0.60966,1.258739,0.60898,-20486084.11,-6.7340417607,2018/8/24 19:50:31,1167146637.93
000760,016035,10001064,斯太尔,汽车行业,002,001,2,szzb,2018-08-25T00:00:00,2018-06-30T00:00:00,-144467549.88,121263436.73,271058595.65,0.378445402085556,108885189.87,0.403829608752727,14147137.75,119399243.32,11204172.78,-147265276.15,-144087567.14,379982.74,-,-,-,-,-,1183711.6,-,-,-,-,-,-,-,-,0.921412,-1.759337,-2.199132,-148748243.72,-0.1658729159,2018/8/24 16:35:57,108885189.87
300425,016048,80200104,环能科技,环保工程,002,001,2,cyb,2018-08-25T00:00:00,2018-06-30T00:00:00,68794194.36,440008956.19,365416830.9,0.228101860077938,241756640.33,0.232445678830827,45199337.43,49755536.77,9404468.35,81762959.22,81508416.79,13842088.99,-,-,-,-,-,5805223.26,-,-,-,-,-,-,-,-,0.301298,1.030928,0.829821,68371904.95,0.8167745318,2018/8/24 21:00:36,241756640.33
603160,016022,80357751,汇顶科技,电子元件,002,001,2,shzb,2018-08-25T00:00:00,2018-06-30T00:00:00,112227548.08,1388462289.88,1361682153.15,-0.025481901683728,837902085.45,-0.137461263362853,127942484.43,368214819.73,-10478961.01,85643489.14,85610836.16,-26616711.92,-,-,-,-,-,12840311.95,-,-,-,-,-,-,-,-,-0.244495,-0.833367,-0.767151,80791764.65,-0.8314049416,2018/8/24 17:11:58,837902085.45
603968,016041,80020856,醋化股份,化工行业,002,001,2,shzb,2018-08-25T00:00:00,2018-06-30T00:00:00,94544004.9,1028941573.47,924577298.29,0.322270628753689,831990786.54,0.338886995712288,27368128.18,51527136.26,2131480.79,109701720.73,109689202.91,15145198.01,-,-,-,-,-,8193401.06,-,-,-,-,-,-,-,-,0.324634,0.238693,0.238896,88964079.61,0.36420591,2018/8/24 17:15:26,831990786.54
600560,016043,10000377,金自天正,机械行业,002,001,2,shzb,2018-08-25T00:00:00,2018-06-30T00:00:00,10169645.25,260391011.41,250949812.26,-0.0866380869503683,188710414.96,-0.134732702551709,9648176.5,32392861.19,-417783.06,11840768.14,12108082.23,1183827.49,-,-,-,-,-,2177678.9,-,-,-,-,-,-,-,-,-0.078195,0.021001,-0.107271,8542749.93,-0.1926757145,2018/8/24 19:33:00,188710414.96
600820,016005,10000769,隧道股份,工程建设,002,001,2,shzb,2018-08-25T00:00:00,2018-06-30T00:00:00,838365233.19,14080144286.31,13585710567.02,0.154872991528069,12289662316.69,0.167032577832635,9495518.94,1061626305.04,192732966.45,1095534107.01,1095175283.73,248339999.39,-,-,-,-,-,32301020.9,-,-,-,-,-,-,-,-,0.173444,0.122702,0.097894,794679688.65,0.1350505974,2018/8/24 16:15:03,12289662316.69
600624,016042,10000431,复旦复华,综合行业,002,001,2,shzb,2018-08-25T00:00:00,2018-06-30T00:00:00,20223510.92,459670564.4,444158507.23,0.450198146105837,212279209.38,0.042610392213861,159587455.24,63246488.5,1664671.79,28961400.08,31757772.97,8636528.59,-,-,-,-,-,6653007.74,-,-,-,-,-,-,-,-,0.345699,-0.162046,0.098099,7600103.26,-0.67491494,2018/8/24 15:37:08,212279209.38
600496,016004,10000335,精工钢构,水泥建材,002,001,2,shzb,2018-08-25T00:00:00,2018-06-30T00:00:00,118861288.39,3895097346.67,3773109742.08,0.247265327626726,3427563148.34,0.253324384520809,56959138.04,209099372.75,84515328.53,137034459.67,139504829.97,20537784.0,-,-,-,-,-,20764962.62,-,-,-,-,-,-,-,-,0.28437,1.106037,1.140537,105546836.22,4.9218232976,2018/8/24 19:01:00,3427563148.34
002022,016024,10001408,科华生物,医药制造,002,001,2,zxb,2018-08-25T00:00:00,2018-06-30T00:00:00,137017534.03,974394396.81,798656424.97,0.312369171230262,587157321.95,0.303450110581241,112148517.25,89499851.77,-2804670.02,178777098.48,180464647.11,30980866.95,-,-,-,-,-,4629633.64,-,-,-,-,-,-,-,-,0.297403,0.204658,0.084962,133069554.44,0.1084761031,2018/8/24 19:44:39,587157321.95
002716,016052,80198882,金贵银业,贵金属,002,001,2,zxb,2018-08-25T00:00:00,2018-06-30T00:00:00,131397206.3,5484405934.57,5315082120.66,0.237864469153809,5062604456.09,0.235631218644242,4023395.37,73902208.25,162244765.67,169957241.85,169295541.48,23626971.07,-,-,-,-,-,10701246.44,-,-,-,-,-,-,-,-,0.240346,0.197025,0.115877,132498632.67,0.2174535224,2018/8/24 19:33:30,5062604456.09
002694,016018,80079204,顾地科技,塑胶制品,002,001,2,zxb,2018-08-25T00:00:00,2018-06-30T00:00:00,17506150.24,810251173.25,845122481.26,0.0775457461052775,666420065.21,0.102463900550384,67798759.94,78568520.62,18972499.32,16096311.48,20052334.78,7562745.09,-,-,-,-,-,8701570.99,-,-,-,-,-,-,-,-,0.027551,2.882511,1.78932,-27839808.03,-6.4160520798,2018/8/24 20:15:33,666420065.21
000920,016040,10001183,南方汇通,材料行业,002,001,2,szzb,2018-08-25T00:00:00,2018-06-30T00:00:00,39311198.15,504748999.12,441921735.81,-0.0233002115514857,297407384.73,-0.0132988490126969,46618720.85,79363479.38,8721887.19,60686016.88,62330101.14,16323248.32,-,-,-,-,-,7105074.51,-,-,-,-,-,-,-,-,-0.050464,-0.2314,-0.373612,42586301.34,-0.292151333,2018/8/24 18:36:00,297407384.73
600525,016040,10000355,长园集团,材料行业,002,001,2,shzb,2018-08-25T00:00:00,2018-06-30T00:00:00,1140152005.73,3536361533.17,3440957327.64,0.218785581488671,1972953969.87,0.15159590539377,429653594.24,788979697.97,212988800.14,1423505207.55,1427910839.82,280118213.69,-,-,-,-,-,33235049.71,-,-,-,-,-,-,-,-,0.144229,3.092601,3.307212,128791884.12,-0.4384595692,2018/8/24 19:10:59,1972953969.87
002326,016041,80134735,永太科技,化工行业,002,001,2,zxb,2018-08-25T00:00:00,2018-06-30T00:00:00,362270999.89,1294705336.37,1215379244.45,0.0719198983103525,941604086.24,0.0480851150561254,45315580.1,165721383.67,51443312.59,424311284.47,427383485.47,67986580.97,-,-,-,-,-,12576816.6,-,-,-,-,-,-,-,-,0.048927,0.619832,0.640886,86293220.36,-0.0674521483,2018/8/24 17:12:25,941604086.24
603918,016057,80277903,金桥信息,软件服务,002,001,2,shzb,2018-08-25T00:00:00,2018-06-30T00:00:00,12683519.8,271208094.78,258714878.75,0.0865724320927475,183231699.49,0.0714257758828582,38956671.67,29199085.0,941003.18,15188799.04,15173729.03,2490209.23,-,-,-,-,-,735205.03,-,-,-,-,-,-,-,-,0.127599,8.038743,11.701793,9405561.95,8.472712207,2018/8/24 17:11:56,183231699.49
002132,016059,80093802,恒星科技,金属制品,002,001,2,zxb,2018-08-25T00:00:00,2018-06-30T00:00:00,-39376923.83,1451933983.21,1509096930.72,0.151406884286649,1237286146.6,0.0837493812470756,54903280.49,84386026.66,33166638.0,-39285514.0,-41616176.89,669504.06,-,-,-,-,-,9946122.91,-,-,-,-,-,-,-,-,0.063727,-1.514359,-1.521352,-44360524.05,-1.9514262439,2018/8/24 19:42:00,1237286146.6
603198,016031,80277843,迎驾贡酒,酿酒行业,002,001,2,shzb,2018-08-25T00:00:00,2018-06-30T00:00:00,382071767.39,1733047637.98,1240873622.65,0.114834156365649,675607492.39,0.108362471805707,218606508.45,80804059.19,-7381401.78,524803139.07,509384420.0,127161110.98,-,-,-,-,-,274096071.69,-,-,-,-,-,-,-,-,0.108105,0.138869,0.159644,369175698.22,0.0883982286,2018/8/24 16:38:58,675607492.39
600789,016024,10000738,鲁抗医药,医药制造,002,001,2,shzb,2018-08-25T00:00:00,2018-06-30T00:00:00,122979098.29,1576896320.48,1465435297.67,0.176443563740851,1087697597.34,0.138263243495556,199000594.46,123486221.52,10972304.67,137040217.82,137640618.73,5707420.11,-,-,-,-,-,23626397.64,-,-,-,-,-,-,-,-,0.23678,2.497609,2.842558,105535351.42,3.1014669671,2018/8/24 20:15:08,1087697597.34
300513,016057,80357691,恒泰实达,软件服务,002,001,2,cyb,2018-08-25T00:00:00,2018-06-30T00:00:00,43677548.63,309922381.54,260968504.12,0.837841784583101,204323095.58,0.873820159152588,19057637.02,41518056.12,1511485.0,51051076.97,51100837.69,5597188.17,-,-,-,-,-,2431074.5,-,-,-,-,-,-,-,-,1.061943,3.183466,3.500895,43558689.95,3.5489202864,2018/8/24 20:41:31,204323095.58
603806,016018,80189538,福斯特,塑胶制品,002,001,2,shzb,2018-08-25T00:00:00,2018-06-30T00:00:00,224649631.14,2188821506.77,1965187445.9,-0.0138365869921449,1756584328.87,-0.00904940811277013,36591946.38,123809460.97,6778715.44,264016412.02,263226348.61,38030804.66,-,-,-,-,-,10558503.15,-,-,-,-,-,-,-,-,-0.029668,-0.078309,-0.100382,194051021.65,-0.141461704,2018/8/24 16:04:00,1756584328.87
002506,016022,80132461,协鑫集成,电子元件,002,001,2,zxb,2018-08-25T00:00:00,2018-06-30T00:00:00,25581034.64,6083075434.9,6051996574.92,-0.0488277256808669,5277906957.27,-0.0510574471701264,195133823.1,267617511.68,234751922.05,51263642.68,52343434.23,13825290.05,-,-,-,-,-,12313059.65,-,-,-,-,-,-,-,-,-0.047108,-0.021675,0.065314,21706858.76,8.7686346751,2018/8/24 20:15:10,5277906957.27
300038,016015,80127289,数知科技,通讯行业,002,001,2,cyb,2018-08-25T00:00:00,2018-06-30T00:00:00,360930405.06,1998722670.24,1583580811.48,1.08473894477868,1352107529.65,1.05386311209969,8338769.97,210809880.34,14966032.05,415241348.24,416064102.53,53348492.14,-,-,-,-,-,3602519.21,-,-,-,-,-,-,-,-,1.095628,1.130594,1.062148,360169674.85,1.0712240836,2018/8/24 20:17:33,1352107529.65
600391,016034,10000313,航发科技,航天航空,002,001,2,shzb,2018-08-25T00:00:00,2018-06-30T00:00:00,-46846070.54,890684087.16,938833209.64,0.0438369487339951,766920215.26,0.0624805332372933,17217855.5,85731991.53,44898424.83,-40314666.5,-39930662.32,2396671.62,-,-,-,-,-,18775452.24,-,-,-,-,-,-,-,-,-0.041016,-2.059135,-2.713686,-53182079.07,-3.9940493872,2018/8/24 16:15:03,766920215.26
000548,016002,10000890,湖南投资,高速公路,002,001,2,szzb,2018-08-25T00:00:00,2018-06-30T00:00:00,20386787.16,124774650.85,98543370.06,-0.856194015502568,54808108.24,-0.903959813274841,8856705.14,31968924.08,-2141450.0,25254380.33,25683362.03,9870367.18,-,-,-,-,-,4218758.32,-,-,-,-,-,-,-,-,-0.8533,-0.846247,-0.837273,20036780.03,-0.839741183,2018/8/24 16:00:26,54808108.24
600512,016005,10000347,腾达建设,工程建设,002,001,2,shzb,2018-08-25T00:00:00,2018-06-30T00:00:00,656922.09,1381891889.29,1391587618.74,-0.0154469409466315,1224915156.6,-0.0849528248936368,5767053.6,123039276.83,38180694.74,-52686261.01,-52623757.73,17587831.85,-,-,-,-,-,7742440.28,-,-,-,-,-,-,-,-,-0.095341,-1.282612,-0.995669,58827566.79,-0.3146249527,2018/8/24 16:15:34,1224915156.6
300248,016057,80176888,新开普,软件服务,002,001,2,cyb,2018-08-25T00:00:00,2018-06-30T00:00:00,-9462093.21,275572710.81,307009921.77,0.133953640460486,123991451.28,0.0259473954015799,99285958.97,72702067.25,6416662.76,-11997464.69,-11061506.74,199807.18,-,-,-,-,-,3029356.65,-,-,-,-,-,-,-,-,0.016838,-1.529199,-1.428373,-16057149.2,-1.7631988738,2018/8/24 19:49:30,123991451.28
600546,016011,10001291,山煤国际,煤炭采选,002,001,2,shzb,2018-08-25T00:00:00,2018-06-30T00:00:00,281402657.33,20779360796.89,19660753605.02,-0.119070517884585,17950143166.87,-0.13852413537384,183840415.79,565769421.17,557760536.81,1121365812.59,1096545240.37,375082554.41,-,-,-,-,-,403240064.38,-,-,-,-,-,-,-,-,-0.098004,0.559873,1.81135,292354020.69,1.3581607461,2018/8/24 19:11:32,17950143166.87
002658,016021,80194236,雪迪龙,仪器仪表,002,001,2,zxb,2018-08-25T00:00:00,2018-06-30T00:00:00,57221896.33,479005206.11,431106814.97,0.287406870064306,260729745.61,0.306709191116481,70549498.35,88717340.39,5778903.13,66335822.45,66332859.26,7809823.04,-,-,-,-,-,3437899.08,-,-,-,-,-,-,-,-,0.238948,0.12001,0.100369,54526846.2,0.1827640072,2018/8/24 15:41:53,260729745.61
600894,016061,10000562,广日股份,专用设备,002,001,2,shzb,2018-08-25T00:00:00,2018-06-30T00:00:00,141682940.16,2479788916.06,2478758405.66,0.206390238896927,2126283983.95,0.230807167616356,82039844.32,278226859.16,-19261726.5,126049553.05,150059462.28,7128468.1,-,-,-,-,-,11541433.81,-,-,-,-,-,-,-,-,0.151049,-0.518018,-0.432778,94357870.25,-0.6018936989,2018/8/24 18:22:58,2126283983.95
000727,016022,10001042,华东科技,电子元件,002,001,2,szzb,2018-08-25T00:00:00,2018-06-30T00:00:00,-955101510.94,2171516863.96,3837075609.58,0.174957715866626,2922977453.19,-0.0233201930301119,68030021.07,199798632.27,356404723.59,-1627012334.83,-1626272708.45,795553.08,-,-,-,-,-,32257769.72,-,-,-,-,-,-,-,-,-0.26547,-3.936561,-3.284993,-977835497.54,-3.1294405539,2018/8/24 18:36:31,2922977453.19
601991,016007,10002135,大唐发电,电力行业,002,001,2,shzb,2018-08-25T00:00:00,2018-06-30T00:00:00,1363118000.0,45543434000.0,43503029000.0,0.117841679723091,38106903000.0,0.11737318726213,16407000.0,826179000.0,3719246000.0,2898894000.0,3015701000.0,771175000.0,-,-,-,-,-,779534000.0,-,-,-,-,-,-,-,-,0.158448,0.978669,0.536138,1363690000.0,0.3688684293,2018/8/24 20:30:02,38106903000.0
601238,016035,80104004,广汽集团,汽车行业,002,001,2,shzb,2018-08-25T00:00:00,2018-06-30T00:00:00,6913102680.0,37200306472.0,34861534805.0,0.0675949129295619,28523515189.0,0.0638234670735652,2902491732.0,1638970518.0,-22523162.0,7490970502.0,7613474328.0,668606285.0,-,444641542.0,-,-,-,1269452342.0,-,-,444641542.0,-,-,-,-,-,0.070037,0.092912,0.118154,6635377321.0,0.0838631812,2018/8/24 20:18:32,28523515189.0
300210,016043,80172265,森远股份,机械行业,002,001,2,cyb,2018-08-25T00:00:00,2018-06-30T00:00:00,27492566.62,218309981.37,195465091.01,0.12546370467812,133910618.53,0.258307333873511,21184061.82,23505869.25,11661656.03,30023232.98,30159263.06,3010457.08,-,-,-,-,-,3924486.63,-,-,-,-,-,-,-,-,0.066129,-0.03262,0.060292,23353349.39,-0.0012396175,2018/8/24 15:57:55,133910618.53
300118,016020,80149681,东方日升,输配电气,002,001,2,cyb,2018-08-25T00:00:00,2018-06-30T00:00:00,122601090.48,4746516460.58,4615064390.15,-0.148345613955966,4068746524.13,-0.148702128593077,197937583.05,221463747.5,53021364.52,131829059.47,133212310.81,10710925.43,-,-,-,-,-,20708485.94,-,-,-,-,-,-,-,-,-0.178538,-0.643269,-0.551633,124495422.87,-0.5341886297,2018/8/24 20:16:04,4068746524.13
603725,016018,80188713,天安新材,塑胶制品,002,001,2,shzb,2018-08-25T00:00:00,2018-06-30T00:00:00,30783834.5,477430075.31,448522932.29,0.131716100334898,372479135.16,0.113909602240247,21579379.52,42698811.21,8669622.14,35110314.78,36216275.89,5432441.39,-,-,-,-,-,3841467.42,-,-,-,-,-,-,-,-,0.131031,0.229091,0.18299,24571071.56,0.0424725557,2018/8/24 15:56:54,372479135.16
600620,016042,10000427,天宸股份,综合行业,002,001,2,shzb,2018-08-25T00:00:00,2018-06-30T00:00:00,60943835.54,25058228.36,40419420.1,-0.133396496499378,14619438.1,-0.00508830395388973,-,21552849.78,-1252168.29,59860598.81,60012988.49,668.28,-,-,-,-,-,2486924.8,-,-,-,-,-,-,-,-,0.018572,-0.016867,-0.017604,58880747.94,0.1316039258,2018/8/24 16:15:04,14619438.1
002472,016043,80150762,双环传动,机械行业,002,001,2,zxb,2018-08-25T00:00:00,2018-06-30T00:00:00,128246473.66,1600246354.75,1484180627.54,0.48047986845966,1257733726.92,0.46652518654562,48461282.13,116762379.07,49507507.05,147980591.04,149628923.26,20112674.04,-,-,-,-,-,6268360.44,-,-,-,-,-,-,-,-,0.427369,0.09608,0.120788,105194240.53,0.0349586924,2018/8/24 20:16:05,1257733726.92
002613,016061,80143234,北玻股份,专用设备,002,001,2,zxb,2018-08-25T00:00:00,2018-06-30T00:00:00,76169410.58,624597969.89,616487511.77,0.315015209509617,491612579.81,0.416631601983911,48060373.02,74303114.88,-2263894.59,98678308.66,101286323.19,15398498.23,-,-,-,-,-,5512783.39,-,-,-,-,-,-,-,-,0.41808,5.063437,3.933296,-8211040.82,0.7368757102,2018/8/24 15:40:56,491612579.81
000671,016017,10000992,阳光城,房地产,002,001,2,szzb,2018-08-25T00:00:00,2018-06-30T00:00:00,1031256402.05,15207508923.66,13588368552.86,0.999176036171506,10977756502.07,0.913285341787577,622562699.38,660522728.79,351731040.75,1751501613.95,1737518119.38,702576776.74,-,-,-,-,-,926092992.73,-,-,-,-,-,-,-,-,1.020985,1.473619,2.142659,1031296768.44,2.615959977,2018/8/24 21:13:33,10977756502.07
300193,016043,80166375,佳士科技,机械行业,002,001,2,cyb,2018-08-25T00:00:00,2018-06-30T00:00:00,86344967.53,451160666.43,364056785.87,0.123777586953168,302207265.43,0.172758220669781,28132349.55,44093503.49,-18537953.86,102624728.2,102890217.75,13862715.0,-,-,-,-,-,5471138.19,-,-,-,-,-,-,-,-,0.124944,0.214571,0.206833,73554099.62,0.1416197273,2018/8/24 15:55:53,302207265.43
600009,016001,10000009,上海机场,民航机场,002,001,2,shzb,2018-08-25T00:00:00,2018-06-30T00:00:00,2021551931.49,4504435534.14,2228962831.85,0.0511395773180301,2191736629.61,0.0860484765634597,280746.01,119005852.02,-94401198.44,2685405976.96,2685415366.28,583403230.84,-,-,-,-,-,11963740.66,-,-,-,-,-,-,-,-,0.155661,0.203186,0.192094,2021634170.74,0.1910970212,2018/8/24 15:37:06,2191736629.61
600308,016025,10000251,华泰股份,造纸印刷,002,001,2,shzb,2018-08-25T00:00:00,2018-06-30T00:00:00,371569736.14,7421285035.43,6969369026.7,0.155358640661712,6276822457.21,0.165363132211088,241561323.82,287805187.37,102975253.18,491271203.45,497984525.58,122877608.08,-,-,-,-,-,60645138.99,-,-,-,-,-,-,-,-,0.177125,0.53434,0.256657,357722176.72,0.2457291404,2018/8/24 15:50:06,6276822457.21
600616,016031,10000423,金枫酒业,酿酒行业,002,001,2,shzb,2018-08-25T00:00:00,2018-06-30T00:00:00,28227317.22,397225183.46,370276442.72,-0.0457570875870756,223082446.31,-0.0388366293844,62546360.75,69295905.22,-40951.71,36189353.35,36093254.1,10000237.12,-,-,-,-,-,15428585.16,-,-,-,-,-,-,-,-,-0.076542,-0.203059,-0.121728,26367687.36,-0.1748403767,2018/8/24 15:37:31,223082446.31
002371,016022,80097364,北方华创,电子元件,002,001,2,zxb,2018-08-25T00:00:00,2018-06-30T00:00:00,119005628.91,1394741305.78,1291114699.09,0.0556938780584259,855346178.0,0.276687739180817,71369227.68,307330183.7,21025995.72,166595354.58,168800105.02,34028050.77,-,-,-,-,-,9979744.61,-,-,-,-,-,-,-,-,0.334371,0.840017,1.254373,63198891.16,1.3499096508,2018/8/24 20:15:32,855346178.0
600679,016060,10000486,上海凤凰,文教休闲,002,001,2,shzb,2018-08-25T00:00:00,2018-06-30T00:00:00,19113522.32,353332006.8,338664202.01,-0.55461693039907,284297710.21,-0.581732597695506,11870461.91,40715168.92,-313902.31,26483993.93,31717197.26,5580922.33,-,-,-,-,-,1943756.06,-,-,-,-,-,-,-,-,-0.557185,-0.572014,-0.554404,9012733.94,-0.7019788779,2018/8/24 19:45:30,284297710.21
600393,016017,10000314,粤泰股份,房地产,002,001,2,shzb,2018-08-25T00:00:00,2018-06-30T00:00:00,568850549.78,1806241181.47,1500694767.34,-0.37703977195919,1118341030.59,-0.436204456280018,53689935.32,86112227.78,138483965.59,626703325.74,616454241.41,59288760.79,-,-,-,-,-,79612813.31,-,-,-,-,-,-,-,-,-0.520277,-0.537898,-0.376125,260159667.02,-0.71785002,2018/8/24 16:16:04,1118341030.59
